"","NR","WR","SR","ER","NER","All India"
"Coal","598","1154","483","426","8","2669"
"Lignite","26","15","55","0","0","96"
"Hydro","110","30","73","28","8","249"
"Nuclear","24","31","31","0","0","86"
"Gas, Naptha & Diesel","33","52","20","0","25","130"
"RES (Wind, Solar, Biomass & Others)","55","56","144","1","0","256"
"Total","846","1339","806","455","41","3487"
