"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.49","4.24","4.72","64.44","30.83"
"SR GRID","0.00","0.00","0.49","4.24","4.72","64.44","B. Frequency Profile (%)30.83"
