"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.94","20.23","22.67","68.83","8.50"
"SR GRID","0.00","0.50","1.90","20.20","22.70","68.80","8.50"
