"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","223.3","-196.5","43.0","-62.0","-4.7","3.1"
"Actual(MU)","236.2","-214.5","34.2","-46.2","-4.9","4.8"
"O/D/U/D(MU)","12.9","-18.0","-8.8","15.9","-0.2","1.7"
