"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.03","4.98","23.84","29.85","63.14","7.01"
"SR GRID","0.00","1.03","4.98","23.84","29.85","63.14","B. Frequency Profile (%)7.01"
