"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7170","0","153.5","90.3","-1.3","122"
"","Haryana","7261","0","145.8","90.0","-1.6","142"
"","Rajasthan","8961","0","198.1","76.0","0.3","192"
"","Delhi","5362","45","110.3","88.6","0.9","324"
"","UP","12537","3275","291.8","138.1","1.2","333"
"","Uttarakhand","1847","75","40.1","18.5","2.4","218"
"","HP","1289","0","26.0","5.8","1.3","133"
"","J&K","1882","470","33.8","19.7","-0.7","244"
"","Chandigarh","324","0","6.2","6.2","0.3","21"
"WR","Chhattisgarh","3361","507","76.9","26.1","4.6","377"
"","Gujarat","13492","61","297.1","44.0","-3.0","230"
"","MP","7263","0","155.3","91.5","-2.6","629"
"","Maharashtra","20017","53","436.6","109.9","11.9","521"
"","Goa","423","0","9.5","8.0","0.8","96"
"","DD","293","0","6.6","6.6","-0.1","67"
"","DNH","692","0","16.1","16.1","-0.1","46"
"","Essar steel","414","0","8.2","9.0","-0.8","79"
"SR","Andhra Pradesh","6732","0","153.6","32.6","1.2","696"
"","Telangana","5911","136","134.0","78.6","1.9","336"
"","Karnataka","8597","400","190.5","28.7","1.8","395"
"","Kerala","3452","142","68.3","34.9","2.2","272"
"","Tamil Nadu","12306","861","290.3","102.8","-1.6","350"
"","Pondy","336","0","7.1","7.3","-0.2","28"
"ER","Bihar","2821","0","55.4","53.4","-0.3","356"
"","DVC","2669","0","58.8","-36.6","-3.5","398"
"","Jharkhand","1051","0","21.7","11.5","-1.7","135"
"","Odisha","3670","0","80.3","26.7","-0.5","325"
"","West Bengal","6544","0","137.8","41.2","-2.3","210"
"","Sikkim","78","0","3.3","3.2","0.1","20"
"NER","Arunachal Pradesh","103","5","1.1","1.5","-0.4","42"
"","Assam","1242","114","19.9","15.0","1.1","236"
"","Manipur","134","0","2.0","2.1","-0.1","46"
"","Meghalaya","251","1","4.8","2.2","-0.1","40"
"","Mizoram","76","2","1.1","1.1","0.0","21"
"","Nagaland","101","5","1.5","1.6","-0.2","14"
"","Tripura","211","23","3.3","1.3","0.1","39"
