"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.21","8.68","8.89","63.13","27.99"
"SR GRID","0.00","0.00","0.21","8.68","8.89","63.13","27.99"
