"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","101.2","-157.0","77.1","-19.9","-0.8","0.6"
"Actual(MU)","82.4","-157.0","76.3","-1.2","-0.8","-0.2"
"O/D/U/D(MU)","-18.8","0.0","-0.8","18.8","0.0","-0.9"
