"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9598","0","222.4","121.3","-0.3","175"
"","Haryana","8720","0","180.3","136.6","-1.5","211"
"","Rajasthan","9347","340","198.4","72.8","0.9","255"
"","Delhi","5006","0","105.6","78.0","1.6","257"
"","UP","14785","495","331.3","150.4","2.8","515"
"","Uttarakhand","1737","0","35.0","14.6","-0.9","152"
"","HP","1308","0","27.6","2.4","1.7","209"
"","J&K","1900","475","36.4","18.7","-3.5","246"
"","Chandigarh","265","0","5.5","5.7","-0.2","25"
"WR","Chhattisgarh","3219","0","73.3","28.9","1.2","368"
"","Gujarat","14786","0","329.0","85.1","-2.8","450"
"","MP","7970","0","180.5","111.6","0.3","514"
"","Maharashtra","19953","0","436.2","128.8","3.0","517"
"","Goa","409","0","8.9","8.3","0.1","63"
"","DD","311","0","7.1","6.8","0.3","51"
"","DNH","740","0","17.0","17.5","-0.4","24"
"","Essar steel","604","0","12.3","11.5","0.8","175"
"SR","Andhra Pradesh","6578","0","146.8","17.4","2.6","492"
"","Telangana","6358","0","137.2","82.2","1.2","397"
"","Karnataka","8675","0","193.6","74.0","6.8","549"
"","Kerala","3151","0","61.6","47.9","1.1","168"
"","Tamil Nadu","13530","0","300.6","124.8","-1.2","678"
"","Pondy","317","0","6.8","7.2","-0.4","34"
"ER","Bihar","3265","0","71.7","66.8","3.0","250"
"","DVC","2670","0","62.0","-32.9","-1.1","230"
"","Jharkhand","1093","0","21.5","15.5","-1.1","100"
"","Odisha","3821","0","74.2","19.2","0.5","300"
"","West Bengal","7392","0","140.1","35.4","2.1","430"
"","Sikkim","85","0","1.4","1.2","0.1","25"
"NER","Arunachal Pradesh","101","5","2.1","1.8","0.3","19"
"","Assam","1569","17","28.4","19.2","3.2","199"
"","Manipur","144","3","2.0","2.3","-0.3","13"
"","Meghalaya","269","0","4.1","1.4","0.2","42"
"","Mizoram","74","2","1.2","1.1","0.0","23"
"","Nagaland","94","7","1.8","1.7","0.0","17"
"","Tripura","245","0","4.2","3.5","1.0","21"
