"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7894","0","166.1","84.0","-0.1","131"
"","Haryana","7636","0","164.2","71.3","-1.3","162"
"","Rajasthan","8202","1214","199.9","58.4","7.4","539"
"","Delhi","4353","0","85.9","70.6","-2.3","117"
"","UP","10679","4315","233.3","102.1","3.5","930"
"","Uttarakhand","1560","210","32.3","14.8","1.6","239"
"","HP","1255","0","11.3","7.8","1.9","267"
"","J&K","1773","0","32.0","16.9","2.8","384"
"","Chandigarh","239","0","4.8","4.2","0.6","68"
"WR","Chhattisgarh","3144","330","74.8","27.4","4.1","344"
"","Gujarat","13565","57","299.7","88.1","2.0","282"
"","MP","8419","0","181.9","97.4","0.3","344"
"","Maharashtra","19246","386","419.9","151.0","3.0","589"
"","Goa","397","0","8.0","8.1","-0.4","20"
"","DD","273","0","6.1","6.2","-0.1","37"
"","DNH","673","0","15.4","15.6","-0.1","34"
"","Essar steel","381","0","7.8","7.0","0.8","101"
"SR","Andhra Pradesh","6062","0","137.2","32.4","-0.6","293"
"","Telangana","6356","500","139.8","67.5","3.1","321"
"","Karnataka","6855","1000","143.9","16.5","1.4","388"
"","Kerala","2808","150","59.2","27.0","2.8","316"
"","Tamil Nadu","10709","1117","247.8","65.4","3.0","461"
"","Pondy","314","20","6.6","6.6","0.0","28"
"ER","Bihar","2230","100","50.9","48.3","0.1","220"
"","DVC","2484","50","52.7","-14.4","1.9","390"
"","Jharkhand","941","77","20.3","13.4","0.7","120"
"","Odisha","3835","0","78.2","13.3","1.6","200"
"","West Bengal","7323","0","138.5","41.3","1.8","70"
"","Sikkim","68","0","1.3","1.2","0.0","25"
"NER","Arunachal Pradesh","100","3","1.8","2.2","-0.4","5"
"","Assam","1162","167","21.4","14.6","0.6","174"
"","Manipur","126","5","2.1","2.3","-0.2","30"
"","Meghalaya","262","1","5.1","-0.8","-0.1","78"
"","Mizoram","74","3","1.1","1.2","-0.1","10"
"","Nagaland","112","6","1.8","1.4","-0.1","24"
"","Tripura","214","11","3.2","1.3","-0.3","46"
