"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4792","0","87.4","49.3","-0.6","172"
"","Haryana","6226","0","110.4","50.5","-1.4","201"
"","Rajasthan","9899","0","208.9","82.3","2.3","323"
"","Delhi","3627","0","61.3","38.0","-1.1","238"
"","UP","10300","2915","233.0","83.9","-0.4","337"
"","Uttarakhand","1663","0","32.2","24.0","1.4","173"
"","HP","1226","0","23.2","19.7","-1.0","53"
"","J&K","2029","358","42.4","35.5","2.2","278"
"","Chandigarh","197","0","3.6","3.4","0.3","25"
"WR","Chhattisgarh","2855","18","61.8","10.0","-1.1","237"
"","Gujarat","11986","0","250.3","45.5","3.9","317"
"","MP","6222","0","127.4","71.0","0.1","550"
"","Maharashtra","15704","62","324.9","86.1","-0.4","829"
"","Goa","361","0","6.5","6.9","-1.0","1"
"","DD","238","0","5.3","5.5","-0.2","11"
"","DNH","639","0","15.0","15.0","0.1","8"
"","Essar steel","304","0","6.6","6.0","0.5","68"
"SR","Andhra Pradesh","6038","0","136.8","20.4","3.0","530"
"","Telangana","5424","0","120.1","68.2","2.1","278"
"","Karnataka","8229","400","167.4","31.7","2.6","287"
"","Kerala","2977","125","53.8","43.8","1.9","182"
"","Tamil Nadu","10592","200","236.1","88.0","1.8","310"
"","Pondy","263","0","5.4","5.3","0.1","37"
"ER","Bihar","2534","0","51.4","48.6","-2.1","200"
"","DVC","2394","0","51.1","-15.6","0.7","200"
"","Jharkhand","910","0","20.7","11.4","0.4","60"
"","Odisha","3336","0","59.5","21.7","1.1","400"
"","West Bengal","4627","0","100.6","15.0","0.2","230"
"","Sikkim","88","0","1.2","1.3","-0.1","25"
"NER","Arunachal Pradesh","110","5","1.7","1.4","0.3","39"
"","Assam","1105","102","19.6","13.4","1.5","152"
"","Manipur","114","6","2.0","2.3","-0.3","47"
"","Meghalaya","280","1","5.0","5.0","-0.8","34"
"","Mizoram","77","3","1.2","1.1","0.1","27"
"","Nagaland","106","4","2.0","1.6","-0.1","20"
"","Tripura","195","0","2.6","0.5","-0.1","21"
