"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","41021","45542","38076","17325","2395","144359"
"Peak Shortage (MW)","756","0","99","0","52","907"
"Energy Met (MU)","902","1036","868","320","41","3168"
"Hydro Gen(MU)","116","20","69","30","14","249"
"Wind Gen(MU)","9","50","9","----------","----------","68"
"Solar Gen (MU)*","3.03","12.90","36.04","0.46","0.01","52"
"Energy Shortage (MU)","12.2","0.1","-0.3","0.0","0.4","12.4"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","44892","48483","39257","17126","2387","145786"
