"Share of RES in total generation (%)","5.37","8.17","35.18","0.12","0.06","12.56"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.23","12.25","57.86","21.49","38.55","33.09"
