"Share of RES in total generation (%)","9.12","5.67","17.73","0.30","0.11","8.57"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.48","11.18","31.99","7.65","14.06","19.52"
