"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35777","36428","33086","14896","1761","121948"
"Peak Shortage (MW)","1223","200","1803","100","269","3595"
"Energy Met (MU)","761","846","788","291","32","2718"
"Hydro Gen(MU)","108","57","83","21","3","272"
"Wind Gen(MU)","12","36","24","----------","----------","72"
