"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","47451","48422","37043","19238","2254","154408"
"Peak Shortage (MW)","514","0","75","0","29","618"
"Energy Met (MU)","1023","1215","839","385","41","3503"
"Hydro Gen (MU)","171","29","68","75","18","361"
"Wind Gen (MU)","7","18","19","----------","----------","44"
"Solar Gen (MU)*","21.86","19.81","58.12","0.81","0.03","101"
"Energy Shortage (MU)","11.3","0.0","0.2","0.0","0.9","12.4"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49112","53960","36640","19645","2365","157080"
"","18:32","10:58","18:38","18:27","17:31","18:39"
