"Share of RES in total generation (%)","5.95","2.87","16.00","0.17","0.06","6.04"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.54","7.02","27.84","15.19","34.96","18.22"
