"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9188","1475","214.9","114.2","0.6","125"
"","Haryana","8960","0","194.0","94.0","-0.5","171"
"","Rajasthan","9518","318","213.0","70.3","-1.5","438"
"","Delhi","5354","147","115.0","83.8","1.3","304"
"","UP","11000","4545","253.8","119.6","3.2","525"
"","Uttarakhand","1614","280","34.8","14.4","1.9","172"
"","HP","1197","-117","25.2","-0.3","0.0","74"
"","J&K","1710","100","31.7","15.1","3.1","341"
"","Chandigarh","343","0","6.6","5.2","1.4","118"
"WR","Chhattisgarh","3317","42","78.2","21.1","2.1","319"
"","Gujarat","11824","74","262.1","46.5","-1.5","304"
"","MP","7312","607","153.2","79.1","4.4","464"
"","Maharashtra","15567","62","346.2","98.7","0.1","306"
"","Goa","365","0","7.8","6.9","0.5","69"
"","DD","271","0","6.0","5.3","0.7","79"
"","DNH","651","0","14.6","14.5","0.2","47"
"","Essar steel","288","0","6.6","6.6","0.0","11"
"SR","Andhra Pradesh","5824","0","130.8","25.2","-1.1","520"
"","Telangana","6526","500","140.5","70.5","2.1","674"
"","Karnataka","6853","300","136.9","11.9","-1.2","641"
"","Kerala","3191","150","59.3","28.0","1.6","293"
"","Tamil Nadu","12700","0","265.4","71.1","2.4","371"
"","Pondy","321","10","6.4","6.6","-0.2","27"
"ER","Bihar","2235","250","46.5","45.4","-1.0","170"
"","DVC","2534","0","57.8","-10.5","-2.3","210"
"","Jharkhand","904","76","18.8","11.1","1.4","120"
"","Odisha","3520","0","73.3","8.0","0.8","650"
"","West Bengal","7094","0","140.6","56.5","0.8","210"
"","Sikkim","89","0","1.2","1.1","0.1","30"
"NER","Arunachal Pradesh","104","1","1.7","2.0","-0.3","15"
"","Assam","1080","306","21.7","13.3","2.5","248"
"","Manipur","121","3","1.7","2.1","-0.4","43"
"","Meghalaya","240","34","4.2","-0.9","-0.1","130"
"","Mizoram","74","1","1.1","1.0","-0.2","22"
"","Nagaland","104","4","1.8","1.8","-0.6","17"
"","Tripura","220","12","3.4","1.4","0.2","48"
