"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4232","0","86.4","53.1","-0.5","102"
"","Haryana","4978","51","80.1","78.0","-0.7","338"
"","Rajasthan","6621","0","121.8","50.4","-0.4","418"
"","Delhi","3053","0","60.7","45.5","-1.8","67"
"","UP","10075","2130","207.1","90.1","-0.7","578"
"","Uttarakhand","1593","0","27.6","15.9","-0.4","224"
"","HP","1272","0","23.1","11.4","-0.4","109"
"","J&K","1773","340","34.9","25.1","-2.0","251"
"","Chandigarh","181","0","3.4","3.6","0.3","2"
"WR","Chhattisgarh","3723","150","82.9","33.0","2.2","415"
"","Gujarat","12505","0","284.7","52.0","1.8","475"
"","MP","7038","0","141.9","83.0","-1.8","369"
"","Maharashtra","18425","42","400.6","98.7","3.1","344"
"","Goa","381","0","8.4","6.7","1.1","113"
"","DD","261","0","6.3","5.5","0.7","56"
"","DNH","687","0","16.3","16.1","-1.1","115"
"","Essar steel","518","0","10.4","11.5","-1.1","91"
"SR","Andhra Pradesh","6492","0","153.6","28.1","1.6","347"
"","Telangana","6636","0","152.6","89.2","3.3","248"
"","Karnataka","9335","300","199.8","30.1","2.4","386"
"","Kerala","3406","125","63.8","39.0","1.8","226"
"","Tamil Nadu","11457","905","278.4","115.4","-1.3","451"
"","Pondy","332","0","6.9","7.0","-0.1","43"
"ER","Bihar","2492","100","50.2","46.7","3.5","240"
"","DVC","2582","50","55.5","-15.6","-0.8","170"
"","Jharkhand","1021","0","21.3","13.2","-0.6","80"
"","Odisha","3977","100","76.7","20.0","3.0","320"
"","West Bengal","6074","0","133.2","40.4","1.7","210"
"","Sikkim","100","0","1.3","1.9","-0.6","35"
"NER","Arunachal Pradesh","98","1","1.0","1.3","-0.2","38"
"","Assam","1196","55","16.3","12.2","0.4","95"
"","Manipur","131","9","2.1","2.0","0.2","46"
"","Meghalaya","277","3","4.0","3.6","-0.8","63"
"","Mizoram","78","1","1.1","0.8","0.2","33"
"","Nagaland","101","2","1.5","1.4","0.0","33"
"","Tripura","178","12","1.8","0.9","-0.2","25"
