"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11217","0","253.3","139.8","-1.7","133","0.0"
"","Haryana","9111","0","194.6","152.2","-1.0","182","0.0"
"","Rajasthan","9220","0","203.5","40.2","-1.5","317","0.0"
"","Delhi","5696","0","111.8","91.9","0.3","228","0.0"
"","UP","19511","0","366.7","171.8","-4.2","402","0.0"
"","Uttarakhand","1825","0","39.4","13.9","-0.2","118","0.0"
"","HP","1388","0","29.5","-3.0","-0.3","85","0.0"
"","J&K","2079","520","41.5","20.4","1.5","401","9.9"
"","Chandigarh","294","0","5.8","6.5","-0.7","1","0.0"
"WR","Chhattisgarh","4091","0","98.5","32.3","1.8","276","0.0"
"","Gujarat","13479","0","297.5","51.2","3.1","738","0.0"
"","MP","8402","0","186.5","90.9","-3.1","416","0.0"
"","Maharashtra","17038","0","366.7","97.9","1.8","617","0.0"
"","Goa","541","0","8.8","9.1","-0.9","108","0.0"
"","DD","337","0","7.5","6.9","0.6","59","0.0"
"","DNH","794","0","18.6","18.5","0.1","105","0.0"
"","Essar steel","297","0","5.7","5.1","0.5","321","0.0"
"SR","Andhra Pradesh","6919","0","155.1","-12.5","0.9","463","0.0"
"","Telangana","7880","0","161.1","53.2","-0.3","432","0.0"
"","Karnataka","7988","0","155.7","20.3","-3.4","468","0.0"
"","Kerala","3150","0","64.1","47.2","2.1","367","0.0"
"","Tamil Nadu","13871","0","307.6","127.7","-0.1","412","0.0"
"","Pondy","374","0","7.7","8.1","-0.4","29","0.0"
"ER","Bihar","5360","0","100.0","99.7","-2.5","100","0.0"
"","DVC","2911","0","60.7","-32.7","0.7","300","0.0"
"","Jharkhand","1026","0","22.9","17.9","-0.8","50","0.0"
"","Odisha","5026","0","104.4","61.6","3.2","450","0.0"
"","West Bengal","9007","0","178.1","82.8","2.6","500","0.0"
"","Sikkim","80","0","0.8","1.2","-0.5","0","0.0"
"NER","Arunachal Pradesh","131","7","2.3","2.5","-0.3","51","0.0"
"","Assam","1833","74","35.0","30.0","0.0","162","1.3"
"","Manipur","154","9","2.6","2.2","0.4","30","0.0"
"","Meghalaya","321","2","5.7","0.5","-0.1","51","0.0"
"","Mizoram","96","8","1.8","1.4","0.1","10","0.0"
"","Nagaland","136","7","2.4","2.1","0.1","39","0.0"
"","Tripura","298","17","6.0","5.0","0.5","58","0.0"
