"Share of RES in total generation (%)","7.43","7.08","24.01","0.18","0.07","10.06"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.59","12.90","35.15","13.60","26.94","23.83"
