"Share of RES in total generation (%)","7.44","6.55","27.43","0.39","0.05","10.45"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.85","11.48","39.20","21.97","39.76","27.70"
