"Share of RES in total generation (%)","9.55","5.87","21.04","0.32","0.08","9.61"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.23","11.57","35.51","7.39","15.56","20.73"
