"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38064","40001","32169","15820","2109","128163"
"Peak Shortage (MW)","1835","112","4761","682","183","7573"
"Energy Met (MU)","843","961","719","301","40","2864"
"Hydro Gen(MU)","162","29","136","40","15","382"
"Wind Gen(MU)","10","16","38","----------","----------","64"
