"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5343","0","105.8","30.5","0.3","168","0.0"
"","Haryana","6532","122","121.5","58.3","2.0","253","0.1"
"","Rajasthan","9953","2663","208.2","69.2","5.6","469","14.2"
"","Delhi","3707","0","64.8","48.1","-1.8","168","0.0"
"","UP","14203","780","296.1","99.4","2.5","835","0.9"
"","Uttarakhand","1987","0","35.2","25.9","1.3","156","1.2"
"","HP","1517","3","26.8","21.8","1.4","176","0.0"
"","J&K","2158","540","44.7","40.2","0.4","280","10.6"
"","Chandigarh","218","0","3.5","3.2","0.3","30","0.0"
"WR","Chhattisgarh","3390","0","73.8","12.1","-1.5","234","0.2"
"","Gujarat","13995","0","302.2","134.1","2.5","394","0.0"
"","MP","9880","0","215.7","125.0","-1.3","288","0.0"
"","Maharashtra","20532","0","419.0","135.8","1.2","434","0.0"
"","Goa","435","0","10.0","9.2","0.2","27","0.0"
"","DD","317","0","7.1","6.8","0.3","45","0.0"
"","DNH","733","0","17.4","16.5","0.9","66","0.0"
"","Essar steel","493","0","9.6","8.8","0.7","261","0.0"
"SR","Andhra Pradesh","8227","0","163.6","50.7","-1.5","352","0.0"
"","Telangana","9321","0","182.4","78.2","0.2","376","0.0"
"","Karnataka","9758","0","207.9","90.9","-2.3","378","0.0"
"","Kerala","3362","0","67.1","56.1","1.3","228","0.0"
"","Tamil Nadu","14188","0","286.5","167.3","-0.4","506","0.0"
"","Pondy","328","0","6.5","7.0","-0.4","15","0.0"
"ER","Bihar","3830","0","66.7","63.0","-4.5","200","0.0"
"","DVC","3083","0","67.7","-41.8","-1.3","225","0.0"
"","Jharkhand","1288","0","22.9","13.9","-1.1","45","0.0"
"","Odisha","4131","0","73.9","18.8","1.7","225","0.0"
"","West Bengal","6779","0","123.2","18.2","0.6","220","0.0"
"","Sikkim","110","0","2.0","1.6","0.3","10","0.0"
"NER","Arunachal Pradesh","125","3","2.4","1.9","0.5","35","0.0"
"","Assam","1438","9","23.7","19.8","1.6","154","0.3"
"","Manipur","190","1","2.8","2.8","0.0","14","0.0"
"","Meghalaya","325","0","5.8","4.5","-0.1","47","0.0"
"","Mizoram","96","1","1.8","1.1","-0.2","31","0.0"
"","Nagaland","118","2","2.0","1.9","0.0","41","0.0"
"","Tripura","227","1","3.8","2.1","0.4","62","0.0"
