"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.08","1.50","9.50","11.09","50.68","38.23"
"SR GRID","0.00","0.08","1.50","9.50","11.09","50.68","38.23"
