"Share of RES in total generation (%)","5.16","2.57","15.98","0.36","0.08","5.94"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.15","9.20","46.06","15.25","25.49","23.31"
