"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","639","1123","548","354","5","2669"
"Hydro","198","26","78","96","23","420"
"Nuclear","33","15","41","0","0","89"
"Gas, Naptha & Diesel","62","67","17","0","25","171"
"RES (Wind, Solar, Biomass & Others)","14","48","95","1","0","158"
"Total","945","1279","780","451","53","3508"
