"Share of RES in total generation (%)","8.65","5.63","16.28","0.23","0.05","8.18"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.46","9.66","29.95","6.25","7.61","19.16"
