"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","226.0","-215.5","69.3","-78.6","-1.1","0.2"
"Actual(MU)","227.5","-220.6","71.2","-82.6","1.3","-3.2"
"O/D/U/D(MU)","1.5","-5.1","1.8","-4.0","2.5","-3.4"
