"Share of RES in total generation (%)","4.87","3.10","14.00","0.42","0.08","5.63"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.35","11.27","39.65","23.17","30.59","24.45"
