"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","50716","47726","39097","17393","2385","157317"
"Peak Shortage (MW)","705","0","0","0","31","736"
"Energy Met (MU)","1005","1116","963","343","41","3468"
"Hydro Gen (MU)","118","39","87","34","8","286"
"Wind Gen (MU)","4","73","22","----------","----------","100"
"Solar Gen (MU)*","30.07","23.70","75.62","1.64","0.02","131"
"Energy Shortage (MU)","13.3","0.1","0.0","0.0","0.5","13.9"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","51235","53642","46574","18650","2422","168917"
"","18:58","11:10","09:41","18:35","17:51","09:28"
