"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","160.2","-177.1","78.6","-66.2","4.7","0.1"
"Actual(MU)","157.1","-185.2","86.1","-58.2","4.6","4.3"
"O/D/U/D(MU)","-3.1","-8.1","7.5","8.1","-0.1","4.2"
