"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","291.0","-271.5","15.2","-37.6","4.0","1.1"
"Actual(MU)","291.9","-254.3","9.9","-46.9","1.5","2.1"
"O/D/U/D(MU)","0.9","17.2","-5.3","-9.3","-2.5","1.0"
