"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","48262","47898","40059","18384","2433","157036"
"Peak Shortage (MW)","663","0","0","0","27","690"
"Energy Met (MU)","970","1099","948","339","41","3397"
"Hydro Gen (MU)","114","56","95","33","9","307"
"Wind Gen (MU)","12","57","55","----------","----------","124"
"Solar Gen (MU)*","15.78","24.00","63.92","1.38","0.04","105"
"Energy Shortage (MU)","12.6","0.0","0.0","0.0","1.0","13.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49436","53508","46524","18252","2525","165753"
"","09:44","10:38","09:43","18:29","17:34","09:44"
