"Share of RES in total generation (%)","7.54","6.55","20.08","0.30","0.09","9.07"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.75","12.48","36.40","7.51","19.24","20.65"
