"","NR","WR","SR","ER","NER","All India"
"Coal","461","1223","543","425","11","2663"
"Lignite","27","13","52","0","0","92"
"Hydro","126","40","78","30","5","279"
"Nuclear","24","33","39","0","0","96"
"Gas, Naptha & Diesel","29","33","17","0","23","102"
"RES (Wind, Solar, Biomass & Others)","73","101","162","2","0","337"
"Total","740","1443","891","457","39","3571"
