"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.41","5.94","25.47","31.82","57.25","10.94"
"SR GRID","0.00","0.41","5.94","25.47","31.82","57.25","B. Frequency Profile (%)10.94"
