"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5272","0","98.4","36.1","-0.2","151"
"","Haryana","5916","515","115.3","58.1","0.9","266"
"","Rajasthan","9626","0","204.2","78.7","2.3","324"
"","Delhi","3875","22","69.7","48.6","-0.4","380"
"","UP","9239","4295","218.1","78.0","0.8","384"
"","Uttarakhand","1775","75","35.3","26.9","1.6","262"
"","HP","1333","20","25.2","20.0","0.8","115"
"","J&K","2040","360","44.3","33.6","5.6","527"
"","Chandigarh","225","0","4.0","3.6","0.3","50"
"WR","Chhattisgarh","3114","69","66.3","16.3","0.3","187"
"","Gujarat","12081","0","257.2","45.0","-1.2","577"
"","MP","9237","0","183.0","109.0","-1.8","500"
"","Maharashtra","18232","67","373.0","98.1","1.9","829"
"","Goa","413","0","8.0","7.2","0.1","138"
"","DD","266","0","5.9","5.9","0.0","76"
"","DNH","648","0","15.2","15.2","0.5","242"
"","Essar steel","420","0","8.5","8.0","0.5","174"
"SR","Andhra Pradesh","5625","100","128.9","23.4","2.4","396"
"","Telangana","5834","200","129.8","69.7","3.9","346"
"","Karnataka","8439","400","175.2","27.6","2.2","294"
"","Kerala","3288","125","62.1","41.9","3.0","243"
"","Tamil Nadu","10688","1828","230.3","78.8","-2.3","463"
"","Pondy","299","0","5.8","5.9","-0.1","36"
"ER","Bihar","2596","100","50.4","53.3","-5.4","40"
"","DVC","2387","50","54.1","-25.3","0.5","190"
"","Jharkhand","1097","0","22.2","11.0","0.1","105"
"","Odisha","3511","0","68.7","20.1","2.9","410"
"","West Bengal","6510","10","106.7","22.4","3.4","280"
"","Sikkim","98","0","1.7","1.2","0.5","35"
"NER","Arunachal Pradesh","111","1","1.9","1.4","0.5","44"
"","Assam","1202","39","21.5","13.1","2.7","185"
"","Manipur","133","3","2.1","1.9","0.2","42"
"","Meghalaya","332","4","5.3","4.7","-0.8","59"
"","Mizoram","86","3","1.3","1.2","0.1","26"
"","Nagaland","123","2","2.4","1.6","0.3","30"
"","Tripura","203","6","2.6","0.5","-0.2","47"
