"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.049","0.00","0.24","7.79","8.03","68.75","23.22"
"SR GRID","0.049","0.00","0.24","7.79","8.03","68.75","23.22"
