"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7858","0","175.9","79.4","-1.0","76","0.0"
"","Haryana","8286","350","179.3","117.8","0.4","144","0.9"
"","Rajasthan","11634","0","256.2","68.7","-0.7","394","0.0"
"","Delhi","5966","0","121.6","102.4","0.5","290","0.0"
"","UP","20989","710","444.4","196.8","1.4","621","0.0"
"","Uttarakhand","2075","0","46.3","22.6","0.9","180","0.5"
"","HP","1424","24","29.2","6.9","2.6","286","0.4"
"","J&K","2177","544","47.2","24.8","1.7","605","11.1"
"","Chandigarh","295","0","5.6","6.1","-0.5","3","0.0"
"WR","Chhattisgarh","3731","0","85.0","37.0","-3.3","426","0.0"
"","Gujarat","17725","0","389.9","92.4","3.0","508","0.0"
"","MP","9827","0","226.3","113.7","0.0","510","0.0"
"","Maharashtra","23134","0","515.8","130.8","-0.4","437","0.0"
"","Goa","541","0","12.3","11.4","0.3","141","0.0"
"","DD","339","0","7.5","7.2","0.3","89","0.0"
"","DNH","736","0","16.7","16.7","0.0","79","0.0"
"","Essar steel","375","0","6.9","7.5","-0.6","242","0.0"
"SR","Andhra Pradesh","9622","0","197.1","61.9","-1.1","442","0.0"
"","Telangana","8684","0","186.6","61.4","0.4","597","0.0"
"","Karnataka","10135","0","206.3","56.5","0.8","529","0.0"
"","Kerala","4091","0","79.6","59.8","1.3","233","0.0"
"","Tamil Nadu","15328","0","345.2","171.8","0.8","747","0.0"
"","Pondy","434","0","8.9","9.2","-0.3","52","0.0"
"ER","Bihar","5291","0","107.7","101.1","0.8","450","0.0"
"","DVC","3203","0","68.7","-43.4","0.1","345","0.0"
"","Jharkhand","1272","0","28.2","23.0","-0.4","115","0.0"
"","Odisha","4395","0","86.6","31.2","1.1","435","0.0"
"","West Bengal","9458","0","198.1","67.2","3.1","400","0.0"
"","Sikkim","88","0","1.1","1.3","-0.2","30","0.0"
"NER","Arunachal Pradesh","123","1","2.2","2.3","-0.1","61","0.0"
"","Assam","1706","83","28.6","25.3","0.0","162","0.9"
"","Manipur","180","2","2.8","2.2","0.6","32","0.0"
"","Meghalaya","314","0","5.3","2.4","0.5","65","0.3"
"","Mizoram","91","1","1.8","1.4","0.3","17","0.0"
"","Nagaland","120","2","2.1","2.1","-0.1","26","0.0"
"","Tripura","288","3","5.6","5.0","0.4","79","0.0"
