"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","489","1046","636","439","7","2616"
"Hydro","112","23","62","29","7","234"
"Nuclear","28","24","47","0","0","99"
"Gas, Naptha & Diesel","12","41","20","0","23","95"
"RES (Wind, Solar, Biomass & Others)","49","61","132","2","0","245"
"Total","690","1196","896","470","37","3289"
