"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4670","0","100.3","50.7","0.3","278"
"","Haryana","6116","0","109.7","81.0","-2.8","178"
"","Rajasthan","8288","0","186.2","52.4","1.8","273"
"","Delhi","3737","13","79.0","68.2","-1.0","68"
"","UP","13355","0","257.2","99.1","-2.1","480"
"","Uttarakhand","1710","80","34.8","24.4","2.8","315"
"","HP","1240","0","23.2","13.9","2.1","225"
"","J&K","2081","520","42.6","25.5","4.3","358"
"","Chandigarh","200","0","4.1","3.9","0.2","45"
"WR","Chhattisgarh","3852","0","91.7","32.2","3.5","275"
"","Gujarat","13699","0","311.5","75.0","2.7","578"
"","MP","8348","34","179.1","110.1","-1.3","130"
"","Maharashtra","20055","101","445.5","141.6","3.8","1162"
"","Goa","467","0","9.9","8.6","1.0","79"
"","DD","306","0","6.6","6.5","0.1","56"
"","DNH","723","0","16.5","16.9","-0.4","63"
"","Essar steel","439","0","8.7","8.9","-0.2","140"
"SR","Andhra Pradesh","7213","0","162.5","25.5","3.8","456"
"","Telangana","6624","0","150.7","91.7","-0.7","138"
"","Karnataka","9551","0","208.9","63.8","-2.5","432"
"","Kerala","3770","0","76.1","54.5","1.8","171"
"","Tamil Nadu","14721","0","327.4","149.1","0.3","364"
"","Pondy","342","0","7.5","7.8","-0.2","20"
"ER","Bihar","3247","0","60.1","65.6","-9.2","350"
"","DVC","3068","0","64.4","-39.5","-1.2","250"
"","Jharkhand","908","0","23.6","13.6","-0.5","200"
"","Odisha","4148","0","83.1","24.6","0.6","300"
"","West Bengal","8190","0","160.0","48.1","0.6","320"
"","Sikkim","79","0","0.9","1.3","-0.5","25"
"NER","Arunachal Pradesh","102","1","1.8","2.4","-0.6","24"
"","Assam","1317","93","21.1","16.1","1.3","202"
"","Manipur","147","0","2.0","2.3","-0.3","19"
"","Meghalaya","257","0","3.9","2.4","0.2","38"
"","Mizoram","71","0","1.3","1.3","0.0","10"
"","Nagaland","127","0","1.9","1.9","0.0","44"
"","Tripura","249","1","4.0","3.4","0.5","87"
