"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","1.3","0.0","88.7","11.3"
"SR GRID","0.0","0.0","1.0","10.9","1.0","87.0","11.9"
