"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","60446","47082","40660","21073","2608","171869"
"Peak Shortage (MW)","842","0","0","0","251","1093"
"Energy Met (MU)","1423","1118","952","470","47","4011"
"Hydro Gen (MU)","358","10","32","93","18","511"
"Wind Gen (MU)","19","54","171","----------","----------","244"
"Solar Gen (MU)*","27.79","19.29","67.37","1.97","0.03","116"
"Energy Shortage (MU)","10.9","0.0","0.0","0.0","4.6","15.4"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","63809","50199","41038","22826","2620","177100"
"","22:28","12:22","19:50","03:30","19:12","22:28"
