"Share of RES in total generation (%)","7.23","4.32","15.69","0.21","0.08","6.99"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.49","7.35","30.25","10.38","17.88","17.47"
