"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5781","0","113.3","49.9","6.4","615"
"","Haryana","7005","0","126.6","80.5","7.3","1093"
"","Rajasthan","8662","0","188.0","51.7","6.2","606"
"","Delhi","4656","6","95.2","72.7","7.2","864"
"","UP","14099","330","305.3","117.7","1.8","852"
"","Uttarakhand","1632","0","36.7","25.9","0.5","292"
"","HP","4056","0","24.4","12.3","0.1","2838"
"","J&K","2155","539","42.5","26.1","-1.1","249"
"","Chandigarh","263","0","5.1","4.2","0.3","77"
"WR","Chhattisgarh","3746","0","90.3","30.1","1.3","420"
"","Gujarat","13628","0","307.9","69.0","1.1","426"
"","MP","8158","0","180.3","104.7","-2.6","581"
"","Maharashtra","20333","54","443.1","129.6","-2.0","598"
"","Goa","459","0","9.4","8.7","0.4","65"
"","DD","305","0","6.6","6.5","0.1","39"
"","DNH","718","0","16.5","16.7","-0.1","15"
"","Essar steel","609","0","12.0","12.8","-0.8","119"
"SR","Andhra Pradesh","7000","0","157.2","26.7","1.6","451"
"","Telangana","6375","0","144.2","83.3","0.9","672"
"","Karnataka","9365","600","207.5","60.5","3.1","471"
"","Kerala","3870","125","77.2","56.1","1.6","179"
"","Tamil Nadu","14598","0","330.4","153.2","4.1","628"
"","Pondy","345","0","7.4","7.7","-0.3","16"
"ER","Bihar","3514","0","71.0","68.5","-2.4","350"
"","DVC","3150","0","65.7","-33.8","0.3","400"
"","Jharkhand","1128","0","24.4","15.8","1.5","205"
"","Odisha","4145","0","89.6","29.9","1.1","340"
"","West Bengal","7662","0","156.7","47.2","0.9","380"
"","Sikkim","68","0","1.6","2.0","-0.5","25"
"NER","Arunachal Pradesh","102","3","1.7","1.7","0.0","47"
"","Assam","1254","101","18.0","14.1","0.0","104"
"","Manipur","140","2","2.0","1.9","0.0","50"
"","Meghalaya","215","0","4.2","0.8","0.2","123"
"","Mizoram","79","1","1.2","1.1","0.1","18"
"","Nagaland","106","4","1.7","1.7","-0.1","17"
"","Tripura","239","1","3.4","2.1","1.4","123"
