"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","4.07","18.13","19.21","41.44","45.23","13.33"
"SR GRID","0.00","4.07","18.13","19.21","41.44","45.23","B. Frequency Profile (%)13.33"
