"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","44061","42946","38250","17012","2240","144510"
"Peak Shortage (MW)","507","11","0","0","45","563"
"Energy Met (MU)","874","1004","883","322","39","3123"
"Hydro Gen(MU)","108","23","45","26","9","211"
"Wind Gen(MU)","4","39","6","----------","----------","49"
"Solar Gen (MU)*","0.45","15.55","41.64","0.45","0.01","58"
"Energy Shortage (MU)","12.3","0.0","0.4","0.0","0.3","13.0"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","44841","49679","42112","16890","2259","146801"
