"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5674","0","105.4","26.5","0.1","254","0.0"
"","Haryana","6101","0","109.4","59.9","-0.5","182","0.0"
"","Rajasthan","10127","0","202.8","70.5","2.4","346","0.4"
"","Delhi","3954","0","63.7","51.8","-1.0","218","0.0"
"","UP","14989","0","281.9","90.3","0.3","665","0.8"
"","Uttarakhand","1943","0","34.5","25.1","-0.8","80","0.0"
"","HP","1501","0","26.5","22.3","-0.5","125","0.0"
"","J&K","2294","574","46.7","41.7","0.3","280","11.0"
"","Chandigarh","217","0","3.5","3.8","-0.3","24","0.0"
"WR","Chhattisgarh","3288","0","71.7","14.0","-2.5","163","0.0"
"","Gujarat","13653","0","283.1","69.3","0.0","445","0.0"
"","MP","9951","0","223.0","141.9","0.2","579","0.0"
"","Maharashtra","19226","0","386.5","111.1","-0.4","418","0.0"
"","Goa","421","0","9.2","8.1","0.5","72","0.0"
"","DD","246","0","5.6","5.6","0.1","22","0.0"
"","DNH","670","0","15.9","15.7","0.1","137","0.0"
"","Essar steel","436","0","8.7","7.5","1.2","163","0.0"
"SR","Andhra Pradesh","8193","0","153.6","61.0","-4.3","481","0.1"
"","Telangana","9115","0","184.8","97.0","-0.2","321","0.1"
"","Karnataka","9800","0","197.1","90.3","2.3","631","0.1"
"","Kerala","3353","0","64.0","53.0","0.5","227","0.0"
"","Tamil Nadu","12719","0","277.3","154.4","2.1","352","0.1"
"","Pondy","305","0","5.9","6.6","-0.7","32","0.0"
"ER","Bihar","3881","0","74.4","67.9","-0.1","220","0.0"
"","DVC","3294","0","67.1","-31.7","0.7","225","0.0"
"","Jharkhand","1157","0","23.8","14.7","-1.0","80","0.0"
"","Odisha","3723","0","68.6","33.3","3.1","250","0.0"
"","West Bengal","5556","0","87.3","9.8","2.0","225","0.0"
"","Sikkim","93","0","1.3","1.9","-0.5","12","0.0"
"NER","Arunachal Pradesh","134","1","2.0","1.9","0.1","31","0.0"
"","Assam","1340","29","21.3","17.0","-0.2","173","0.2"
"","Manipur","176","4","2.6","2.9","-0.4","21","0.0"
"","Meghalaya","315","0","5.9","3.7","-0.3","16","0.0"
"","Mizoram","109","6","1.7","1.3","-0.3","20","0.0"
"","Nagaland","110","4","2.4","2.1","0.1","60","0.0"
"","Tripura","220","4","3.3","2.0","0.2","59","0.0"
