"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52749","45198","39588","20884","2373","160792"
"Peak Shortage (MW)","533","142","0","0","296","970"
"Energy Met (MU)","1251","1092","859","434","42","3677"
"Hydro Gen (MU)","298","14","59","88","26","484"
"Wind Gen (MU)","57","192","216","----------","----------","465"
"Solar Gen (MU)*","14.16","20.35","53.35","0.67","0.01","89"
"Energy Shortage (MU)","11.3","0.0","0.0","0.0","3.4","14.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","56334","48189","40483","21453","2401","165707"
"","00:26","23:48","19:58","19:33","18:56","20:47"
