"","NR","WR","SR","ER","NER","All India"
"Coal","584","1215","520","432","13","2765"
"Lignite","22","13","43","0","0","78"
"Hydro","341","12","47","87","17","503"
"Nuclear","27","31","55","0","0","113"
"Gas, Naptha & Diesel","40","57","14","0","29","140"
"RES (Wind, Solar, Biomass & Others)","48","56","217","2","0","324"
"Total","1063","1384","895","522","59","3923"
