"Share of RES in total generation (%)","4.29","2.67","13.10","0.21","0.06","5.14"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.82","8.01","27.18","23.34","45.52","21.44"
