"Share of RES in total generation (%)","9.87","6.97","18.20","0.34","0.10","9.45"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.16","12.06","31.38","6.92","12.23","19.98"
