"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.057","0.16","2.18","12.99","15.32","77.86","6.82"
"SR GRID","0.057","0.16","2.18","12.99","15.32","77.86","6.82"
