"Share of RES in total generation (%)","5.58","3.47","14.72","0.06","0.04","6.25"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.28","6.67","32.83","16.63","34.94","20.12"
