"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9805","0","197.4","105.1","-3.2","254"
"","Haryana","7727","25","161.0","120.3","-1.7","303"
"","Rajasthan","7716","0","173.4","56.5","0.3","331"
"","Delhi","5230","0","105.9","83.3","1.1","306"
"","UP","11388","2400","242.9","115.3","1.2","451"
"","Uttarakhand","1712","40","36.0","15.6","-0.2","116"
"","HP","1221","0","25.7","2.8","0.7","89"
"","J&K","1859","465","35.1","19.3","0.3","223"
"","Chandigarh","290","0","6.1","6.3","-0.2","41"
"WR","Chhattisgarh","2762","514","65.4","17.9","3.5","497"
"","Gujarat","12002","0","261.5","67.1","-2.2","200"
"","MP","6062","0","123.9","89.3","-1.0","215"
"","Maharashtra","18578","35","399.8","103.9","4.5","377"
"","Goa","423","0","8.8","7.4","0.9","100"
"","DD","292","0","6.5","6.2","0.3","35"
"","DNH","717","0","16.5","15.8","0.7","107"
"","Essar steel","416","0","8.2","8.5","-0.3","86"
"SR","Andhra Pradesh","6045","0","142.1","33.1","4.3","494"
"","Telangana","5690","0","125.3","83.7","-0.2","301"
"","Karnataka","7946","300","165.8","36.8","2.2","337"
"","Kerala","3082","0","57.2","32.6","1.5","234"
"","Tamil Nadu","13065","0","291.6","100.6","0.3","294"
"","Pondy","314","0","6.7","6.8","-0.1","21"
"ER","Bihar","2736","250","55.5","53.3","0.4","300"
"","DVC","2542","0","56.8","-23.3","-2.1","350"
"","Jharkhand","1048","0","21.2","11.5","-1.3","150"
"","Odisha","3694","0","72.1","19.2","-0.7","400"
"","West Bengal","7057","0","131.5","42.1","3.7","320"
"","Sikkim","80","0","1.1","0.7","0.4","21"
"NER","Arunachal Pradesh","102","5","1.2","2.0","-0.8","8"
"","Assam","1259","155","24.3","20.1","0.2","168"
"","Manipur","132","6","2.3","2.5","-0.2","20"
"","Meghalaya","269","0","4.6","0.9","-0.6","41"
"","Mizoram","72","4","1.1","1.1","0.0","15"
"","Nagaland","110","5","2.2","1.5","0.6","24"
"","Tripura","240","0","3.3","1.4","-0.1","62"
