"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.47","7.38","27.67","36.53","52.99","10.49"
"SR GRID","0.00","1.47","7.38","27.67","36.53","52.99","B. Frequency Profile (%)10.49"
