"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","96.5","-106.2","53.7","-48.5","6.8","2.3"
"Actual(MU)","99.8","-109.1","49.5","-46.9","7.1","0.4"
"O/D/U/D(MU)","3.3","-2.9","-4.2","1.7","0.3","-1.9"
