"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","46789","40866","34436","18672","2357","143120"
"Peak Shortage (MW)","986","259","0","200","140","1585"
"Energy Met (MU)","1164","951","764","389","40","3308"
"Hydro Gen(MU)","327","20","39","60","22","468"
"Wind Gen(MU)","10","48","87","----------","----------","145"
