"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.5","0.7","0.5","89.6","9.9"
"SR GRID","0.0","0.0","1.2","7.5","1.2","92.6","6.2"
