"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","202.9","-189.7","44.8","-54.9","-1.2","2.0"
"Actual(MU)","205.7","-200.8","45.3","-50.9","-0.9","-1.6"
"O/D/U/D(MU)","2.8","-11.1","0.5","4.0","0.3","-3.6"
