"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8776","0","195.5","116.1","0.0","177"
"","Haryana","8049","0","172.2","107.8","-1.1","292"
"","Rajasthan","6339","0","137.1","22.7","-2.4","187"
"","Delhi","4961","-2","104.9","79.0","-0.1","294"
"","UP","10806","3255","250.7","128.7","3.1","552"
"","Uttarakhand","1686","120","34.1","18.0","1.2","216"
"","HP","1198","0","24.4","-1.2","-0.7","33"
"","J&K","1588","100","32.0","15.5","1.8","277"
"","Chandigarh","280","0","5.8","5.5","0.3","38"
"WR","Chhattisgarh","2884","42","62.2","14.9","1.1","278"
"","Gujarat","10007","0","224.1","34.3","-0.8","366"
"","MP","5863","0","115.2","59.3","1.4","255"
"","Maharashtra","15625","50","343.8","81.0","3.1","431"
"","Goa","433","0","7.3","7.3","-0.4","58"
"","DD","268","0","5.9","5.2","0.7","42"
"","DNH","664","30","15.3","15.4","-0.2","62"
"","Essar steel","510","0","10.8","10.8","0.0","11"
"SR","Andhra Pradesh","6477","400","147.9","38.3","3.3","433"
"","Telangana","6042","400","135.8","68.3","1.3","445"
"","Karnataka","7835","300","158.2","17.2","0.0","282"
"","Kerala","3127","150","55.2","29.7","2.1","282"
"","Tamil Nadu","12730","0","279.7","72.8","1.7","417"
"","Pondy","306","40","6.6","6.6","0.0","44"
"ER","Bihar","2468","250","47.3","44.9","1.2","280"
"","DVC","2499","0","57.3","-8.0","1.9","310"
"","Jharkhand","884","0","19.1","13.2","-1.0","0"
"","Odisha","3547","-150","71.5","15.3","2.9","400"
"","West Bengal","7240","0","150.8","51.4","2.4","420"
"","Sikkim","75","0","1.3","1.2","0.1","30"
"NER","Arunachal Pradesh","116","2","1.9","1.8","0.1","33"
"","Assam","1123","267","24.1","16.3","2.9","165"
"","Manipur","124","4","1.7","2.3","-0.6","35"
"","Meghalaya","270","20","4.5","1.7","0.2","42"
"","Mizoram","76","1","1.1","1.1","-0.3","21"
"","Nagaland","114","2","1.6","1.7","-0.4","24"
"","Tripura","222","10","2.9","1.7","-0.4","72"
