"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4684","0","95.2","33.6","-0.7","122","0.0"
"","Haryana","5829","81","111.0","60.6","10.1","580","0.1"
"","Rajasthan","10646","0","201.4","64.3","2.1","339","0.0"
"","Delhi","3362","0","56.8","44.6","-1.0","172","0.0"
"","UP","12265","0","262.3","82.6","-0.6","223","0.9"
"","Uttarakhand","1700","0","31.2","16.6","-0.5","206","0.0"
"","HP","1372","0","24.9","18.4","0.5","96","0.0"
"","J&K","2080","520","42.8","38.3","-0.2","101","10.1"
"","Chandigarh","219","0","3.0","3.2","-0.2","127","0.0"
"WR","Chhattisgarh","3111","0","67.0","3.0","-1.7","186","0.0"
"","Gujarat","13856","0","294.2","86.9","0.1","326","0.0"
"","MP","9022","0","229.5","156.0","-2.2","341","0.0"
"","Maharashtra","19904","0","409.1","151.7","1.5","352","0.0"
"","Goa","377","0","8.1","7.9","-0.4","17","0.0"
"","DD","285","0","6.6","6.3","0.4","56","0.0"
"","DNH","727","0","17.0","16.8","0.2","44","0.0"
"","Essar steel","455","0","9.6","9.8","-0.2","138","0.0"
"SR","Andhra Pradesh","7654","0","159.7","63.4","2.1","418","0.0"
"","Telangana","6495","0","140.1","54.3","-2.0","377","0.0"
"","Karnataka","8601","0","185.6","87.1","1.2","463","0.0"
"","Kerala","3121","0","62.1","51.6","1.4","247","0.0"
"","Tamil Nadu","12079","0","264.4","159.3","2.8","427","0.0"
"","Pondy","293","0","6.2","6.9","-0.7","13","0.0"
"ER","Bihar","3601","0","60.0","54.9","-0.3","200","0.0"
"","DVC","3049","0","65.3","-32.7","0.4","270","0.0"
"","Jharkhand","1099","0","23.5","13.6","-0.3","75","0.0"
"","Odisha","3770","0","66.2","27.9","3.9","370","0.0"
"","West Bengal","5815","0","96.0","14.0","2.3","350","0.0"
"","Sikkim","99","0","1.3","1.6","-0.3","22","0.0"
"NER","Arunachal Pradesh","114","7","2.2","1.9","0.3","43","0.0"
"","Assam","1363","26","21.9","17.7","0.5","268","0.4"
"","Manipur","152","8","2.3","2.6","-0.3","35","0.1"
"","Meghalaya","315","0","5.9","3.2","-0.1","40","0.0"
"","Mizoram","80","9","1.4","1.0","0.4","45","0.1"
"","Nagaland","95","7","1.9","1.5","0.0","28","0.0"
"","Tripura","209","1","3.2","1.7","-0.3","57","0.0"
